lic,name,entity,address,zip,cd,cb,codes,bakery,prep,sqft,lat,lng,geocoded
733494,Spot On 79Th The,Spot On 79Th Corp The,7901 18Th Ave,11214,311,BKCB11,AC,False,True,1500,40.61092,-73.9985,False
733490,Adams Deli,Adams Deli On Kings Highway Corp,922 Kings Highway ####,11223,315,BKCB15,AC,False,True,2000,40.60695,-73.9631,False
733489,El Sazon Deli Grocery,El Sazon Deli Grocery Inc,2096 Fulton Street,11233,316,BKCB16,AC,False,True,1000,40.67841,-73.91328,False
733431,Star 70 Gourmet Deli,Star 70 Gourmet Deli Corp,5402 Avenue N,11234,318,BKCB18,AC,False,True,2000,40.61919,-73.92287,False
733415,Quick Success Pharmacy,Quick Success Pharmacy Inc,1610 Avenue U,11229,315,BKCB15,A,False,False,1500,40.59898,-73.95505,False
733406,Navo Food,Navo Food Corp,159 Rogers Avenue,11216,308,BKCB8,AC,False,True,1400,40.67202,-73.95306,False
733327,Grace Jy Grocery,Grace Jy Grocery Inc,4617 8Th Avenue,11220,312,BKCB12,A,False,False,1600,40.643,-74.00173,False
733325,Bao Sheng Market,Bao Sheng Market Inc,5514 8Th Avenue,11220,312,BKCB12,AC,False,True,1800,40.63801,-74.00692,False
733281,Net Cost Market,Nc 3100 Ocean Ave Llc,3100 Ocean Ave ###,11235,315,BKCB15,ABC,True,True,25000,40.5855,-73.94933,False
733279,King 3 Deli Grocery,King 3 Deli Grocery Corp,4918 New Utrecht Ave,11219,312,BKCB12,AC,False,True,1000,40.63621,-73.99478,False
733273,American Choice Gourmet Deli,American Choice Gourmet Deli Inc,218 Broadway,11211,301,BKCB1,AC,False,True,600,40.70949,-73.96097,False
733236,Mekelburg'S,Hop Stock & Barrel Ii Llc,319 Kent Ave,11249,301,BKCB1,AC,False,True,4600,40.71381,-73.96717,False
733224,Sea Kings Steam&Fry Seafood,Sea Kings Steam&Fry Seafood Corp,519 Utica Ave,11203,317,BKCB17,AC,False,True,,40.6608,-73.93118,False
733167,New Best Utica Market,New Best Utica Market Inc,890-892 Utica Ave,11203,317,BKCB17,AC,False,True,,40.65134,-73.93036,False
733154,Lucky 3 Deli,Lucky 3 Deli Corp,2124 Avenue X,11235,315,BKCB15,AC,False,True,1600,40.59298,-73.94833,False
733134,Sos Kosher Fish Market The,Sos Kosher Fish Market Inc The,1602 Avenue M,11230,314,BKCB14,AC,False,True,1200,40.61814,-73.95888,False
733118,Sunny Star Grocery,Sunny Star Grocery Inc,5519 5Th Ave Ground Floor,11220,307,BKCB7,A,False,False,2000,40.64189,-74.01365,False
733069,City Fresh Market,A & D Supermarket Corp,57 Kingsland Ave,11211,301,BKCB1,AC,False,True,5000,40.71789,-73.94034,False
732963,Ameer Gourmet Deli,Ameer Gourmet Deli Corp,209 Lewis Ave,11221,303,BKCB3,AC,False,True,1500,40.68923,-73.93629,False
732954,Kings Meat Markets,Kings Meat Markets Corp,603-605 Brighton Beach Ave.,11235,313,BKCB13,AC,False,True,4000,40.57765,-73.96128,False
732935,Blessed Mini Market Deli Grocery,Blessed Mini Market Deli Grocery Corp,1443 Fulton St,11216,303,BKCB3,AC,False,True,1200,40.68005,-73.94358,False
732922,Natural Juice Ny,Natural Juice Ny Corp,501 Franklin Ave  ##,11238,303,BKCB3,AC,False,True,1300,40.68156,-73.95573,False
732917,Randys Food Mart,Randys Food Mart Corp,378 Utica Ave,11213,309,BKCB9,AC,False,True,2000,40.66535,-73.93146,False
732874,Eldert Food Market,Eldert Food Market Corp,233 Eldert Street,11207,304,BKCB4,AC,False,True,2000,40.69099,-73.9089,False
732868,Divan Bakery,Bnd Bakery Inc,2017 Avenue U,11229,315,BKCB15,ABCH,True,True,2500,40.59948,-73.95046,False
732846,5 Demayo Food Market 2,5 Demayo Food Market 2 Corp,7104 3Rd Avenue,11209,310,BKCB10,AC,False,True,2000,40.63405,-74.02673,False
732822,Nancy Food Deli,Nancy Food Deli Corp,796 Greene Ave,11221,303,BKCB3,AC,False,True,800,40.6901,-73.93631,False
732754,Brownsville Deli & Grocery,Brownsville Deli & Grocery Inc,784 Saratoga Avenue,11212,316,BKCB16,AC,False,True,1600,40.6614,-73.91544,False
732747,Gerritsen Gourmet Deli,Gerritsen Gourmet Deli Corp,2602 Gerritsen Ave,11229,318,BKCB18,AC,False,True,1200,40.59499,-73.92751,False
732721,Aaa Grocery,Plasencia Jose E,313 58Th Street,11220,307,BKCB7,AC,False,True,1000,40.64303,-74.01894,False
732688,La Union Deli Grocery,La Union Deli Grocery Corp,4011 5Th Avenue,11232,307,BKCB7,AC,False,True,2000,40.65045,-74.00475,False
732683,Dare To Be Different,Dare To Be Different Llc,1752 Mcdonald Ave ######,11230,311,BKCB11,ABCH,True,True,2500,40.609982,-73.973561,True
732644,Nostrand Finest Meats,Nostrand Finest Meats Inc,1861-71 Nostrand Ave,11226,317,BKCB17,AC,False,True,,40.64035,-73.94844,False
732643,Green Village Supermarket,Tapscott Finest Meat Corp,229 Tapscott Street,11212,316,BKCB16,AC,False,True,10000,40.66213,-73.91958,False
732633,Iliria Foods,Iliria Foods Corp,2323 65Th Street,11204,311,BKCB11,AC,False,True,1000,40.61214,-73.9786,False
732586,Quentin Grocery,Quentin Grocery Inc,1692 East 16Th Street,11229,315,BKCB15,A,False,False,1000,40.60855,-73.9573,False
732584,Firo Food Market,Firo Food Market Corp,5215 Avenue D,11203,317,BKCB17,AC,False,True,1500,40.6423,-73.92685,False
732576,Kings Cafe News,Kings Cafe News Inc,1508 Avenue J,11230,314,BKCB14,A,False,False,1000,40.62522,-73.96109,False
732515,Natural Mini Market,Natural Mini Market Corp,220 Kosciuszko St,11216,303,BKCB3,AC,False,True,1400,40.69123,-73.94601,False
732510,New Lots Grocery Smoke Shop,New Lots Grocery Smoke Shop Inc,786 New Lots Ave,11208,305,BKCB5,A,False,False,1500,40.6669,-73.88143,False
732353,C Town,Joan Food Corp,2115 Pitkin Ave,11207,305,BKCB5,AC,False,True,30000,40.67213,-73.89433,False
732313,Sunny Mart,Sunny Mart Inc,4603 Fort Hamilton Pkwy,11219,312,BKCB12,AC,False,True,1800,40.63971,-73.99562,False
732307,1068 Mini Mart Deli Grocery,1068 Mini Mart Deli Grocery Corp,1068 Manhattan Ave,11222,301,BKCB1,AC,False,True,1400,40.73527,-73.9551,False
732289,New Utrecht Deli,New Utrecht Deli Corp,6902 New Utrecht Ave,11228,311,BKCB11,A,False,False,1500,40.62044,-73.99861,False
732279,3Rd Floor Brooklyn,Beagle House Ny Inc,359 Manhattan Ave,11211,301,BKCB1,AC,False,True,500,40.71661,-73.94644,False
732265,Bangal Grocery,Bangal Grocery Inc,2741 Pitkin Ave,11208,305,BKCB5,AC,False,True,2000,40.67556,-73.87085,False
732264,Clarendon Of Kings Deli And Grill,Clarendon Of Kings Deli And Grill Inc,3522 Clarendon Rd,11203,317,BKCB17,AC,False,True,2000,40.64358,-73.94317,False
732257,Whole Fruit,Whole Fruit Inc,1901 Kings Hwy,11229,315,BKCB15,AC,False,True,1000,40.61033,-73.95449,False
732251,Lincoln Market,Pom Group Ii Inc,31 Lincoln Rd,11225,309,BKCB9,AC,False,True,,40.66074,-73.96175,False
732237,Gregory Deli,Dzik Grzegorz H,4602 New Utrecht Avenue,11219,312,BKCB12,AC,False,True,2000,40.63911,-73.99442,False
732229,Brooklyn Mini Market,Brooklyn Mini Market Inc,350 New Lots Ave,11207,305,BKCB5,AC,False,True,800,40.66144,-73.89401,False
732190,Miranda Deli Food,Miranda Deli Food Corp,4402 Avenue J,11234,318,BKCB18,AC,False,True,30000,40.62784,-73.93346,False
732173,Flushing Food Market,Flushing Food Market Inc,541 Marcy Ave,11206,303,BKCB3,ACD,False,True,1200,40.69657,-73.94946,False
732148,Firehouse Deli And Grill,Firehouse Deli And Grill Inc,177 Wilson Ave,11237,304,BKCB4,AC,False,True,,40.69968,-73.92395,False
732143,Bedford Fruit Market,Bigkat Llc,146 Bedford Ave,11249,301,BKCB1,AC,False,True,1400,40.71886,-73.95661,False
732142,La Vakana Grocery,La Vakana Grocery Corp,1157 Willmohr Street,11212,317,BKCB17,AC,False,True,,40.65821,-73.91595,False
732133,1925 Nostrand And Foster Deli & Grill,1925 Nostrand And Foster Deli & Grill In,1925 Nostrand Ave,11226,317,BKCB17,AC,False,True,2000,40.63879,-73.94828,False
732129,Wilson 26 Deli Grocery,Wilson 26 Deli Grocery Corp,26 Wilson Ave,11237,304,BKCB4,AC,False,True,1100,40.70315,-73.93004,False
732112,Green Point Deli,Green Point Deli Inc,903 Manhattan Ave  ##,11222,301,BKCB1,AC,False,True,2000,40.73033,-73.95425,False
732102,Liriano Deli,Liriano Deli Corp,361 South 4Th St,11211,301,BKCB1,AC,False,True,2000,40.70845,-73.95352,False
732098,Sushi 88,Natural Foods Trading Inc,1080 Mcdonald Ave ###,11230,312,BKCB12,AC,False,True,100,40.62672,-73.97639,False
732072,Green Mustache,Athena Brands Inc,140 58Th St. Bldg B Unit 7H-7 ###,11220,307,BKCB7,AC,False,True,1500,40.64564,-74.02377,False
732061,Food Universe Marketplace,4118 Meat & Produce Corp,4118 3Rd Avenue,11232,307,BKCB7,ABC,True,True,5000,40.65239,-74.00991,False
732049,This Is It Juice,This Is It Juice Inc,278 Albany Avenue ###,11213,308,BKCB8,AC,False,True,500,40.67077,-73.93929,False
731992,Sahara Deli Market,Sahara Deli Market Corp,2123 Albemarle Road##,11226,314,BKCB14,AC,False,True,900,40.64745,-73.95851,False
731990,Tawfiq Deli & Grocery,Tawfiq Deli & Grocery Inc,7721 13Th Avenue,11228,310,BKCB10,AC,False,True,1500,40.61867,-74.00912,False
731973,In & Out Deli & Grill I,In & Out Deli & Grill I Corp,2328 Mermaid Ave. ###,11224,313,BKCB13,AC,False,True,1600,40.57594,-73.99099,False
731961,Whole Foods Market 365,Whole Foods Market Group Inc,292 Ashland Place,11217,302,BKCB2,AC,False,True,25000,40.68649,-73.97815,False
731942,Miladys Super Deli,Miladys Super Deli Corp,280 E 92Nd Street,11212,317,BKCB17,AC,False,True,,40.65848,-73.92374,False
731935,M Gourmet Deli Grill,M Gourmet Deli Grill Corp,4906 Ft Hamilton Pkwy,11219,312,BKCB12,AC,False,True,2000,40.6382,-73.9979,False
731929,Prospect Heights Food,Prospect Heights Food Corp,631 Franklin Ave,11238,308,BKCB8,AC,False,True,600,40.67692,-73.95569,False
731921,Jw Real Polish Delicatessen,Jw&P Services Inc,321 Church Ave,11218,312,BKCB12,AC,False,True,1000,40.64386,-73.97694,False
731843,Vincent Farms 9,Vincent Farms 9 Inc,8501 Bay Pkwy,11214,311,BKCB11,AC,False,True,1500,40.60244,-73.99329,False
731834,Al Romany Market,Saint Samuel Inc,6612 11Th Ave. ###,11219,310,BKCB10,AC,False,True,500,40.62778,-74.00681,False
731817,Pratt Gourmet & Deli,Pratt Gourmet & Deli Corp,551 Myrtle Ave,11205,302,BKCB2,AC,False,True,2000,40.69389,-73.96205,False
731795,Vermont Gourmet Deli Grocery,Vermont Gourmet Deli Grocery Corp,580 Vermont Street ##,11207,305,BKCB5,AC,False,True,1200,40.66516,-73.89216,False
731763,Fresh Jennys Farm,Fresh Jennys Farm Inc,8322 5Th Ave,11209,310,BKCB10,AC,False,True,2000,40.62307,-74.02527,False
731726,Los Brothers Deli Grocery,Los Brothers Deli Grocery Corp,305 Jerome Street,11207,305,BKCB5,AC,False,True,1000,40.6743,-73.88698,False
731717,Nice Deli And Grocery,Nice Deli And Grocery Inc,1660 St Johns Place,11233,308,BKCB8,AC,False,True,1200,40.67014,-73.92263,False
731670,Jss Manhattan Fruit,Jss Manhattan Fruit Inc,678 Manhattan Ave,11222,301,BKCB1,AC,False,True,1700,40.72496,-73.95146,False
731667,Fresh Halal Meat & Grocery,Fresh Food Usa Inc,1820 Church Ave,11226,314,BKCB14,AC,False,True,,40.64967,-73.96251,False
731664,Zee Deli&Grill,Zee Deli&Grill Corp,373 Neptune Ave,11235,313,BKCB13,AC,False,True,2500,40.58054,-73.96666,False
731662,Nova Grocery,Nova Grocery Inc,1089 Rutland Rd,11212,317,BKCB17,AC,False,True,1000,40.66427,-73.92395,False
731639,Dollar Deals,Broadway Food Universe Inc,1295 Broadway ######,11221,304,BKCB4,A,False,False,5000,40.69081,-73.923753,True
731557,Original Brooklyn Bagel,Idp&Cbw Food Llc,2835 Nostrand Ave ###,11229,315,BKCB15,ABCH,True,True,3500,40.61507,-73.94465,False
731530,Biedronka,New Biedronka Inc,5703 New Utrecht Ave,11219,312,BKCB12,A,False,False,2500,40.62977,-73.99596,False
731502,New Andrew Fish Market,Kuis Fish Market Inc,1228 Fulton Street,11216,303,BKCB3,AC,False,True,1200,40.6805,-73.95141,False
731493,Goldbergers Grocery,Goldbergers Grocery Inc,188 Division Ave,11211,301,BKCB1,AC,False,True,2000,40.7074,-73.96008,False
731479,Chalouh Middle East Groceries,Chalouh Middle East Groceries Inc,349 Avenue X,11223,315,BKCB15,AC,False,True,2500,40.59057,-73.96994,False
731457,My Ameer Deli Grocery,My Ameer Deli Grocery Inc,635 Watkins Street,11212,316,BKCB16,AC,False,True,,40.65655,-73.90451,False
731451,Placita Ecuatoriana,Placita Ecuatoriana Llc,295 Harman Street,11237,304,BKCB4,A,False,False,600,40.69994,-73.91884,False
731429,5Th Ave Gourmet Deli Grill,5Th Ave Gourmet Deli Grill Inc,6902 5Th Avenue,11209,310,BKCB10,AC,False,True,1000,40.63338,-74.02103,False
731418,Sals Gourmet Market,Sals Gourmet Market Inc,1741 Fulton Street,11233,303,BKCB3,AC,False,True,2500,40.67929,-73.92937,False
731371,Chucky Fresh Market,Chucky Fresh Market Corp,414 Utica Ave ######,11213,309,BKCB9,AC,False,True,2500,40.66423,-73.931866,True
731362,Skyline Gourmet,Corner Gourmet Corp,64 Willoughby Street,11201,302,BKCB2,AC,False,True,,40.69221,-73.98613,False
731347,Alex Deli,Alex Deli Corp,324A Brighton Beach Ave ######,11235,313,BKCB13,AC,False,True,1500,40.576939,-73.963358,True
731341,Kingz Gourmet Deli,King Franklin Deli Corp,511 Franklin Ave,11238,303,BKCB3,AC,False,True,700,40.68131,-73.95568,False
731339,Mike Deli & Grill,Mike Deli & Grill Corp,200 Graham Ave,11206,301,BKCB1,AC,False,True,1700,40.70866,-73.94342,False
731301,Al-Medina Pharmacy,Al-Medina Pharmacy Inc,1242 Flatbush Ave,11226,314,BKCB14,A,False,False,,40.64,-73.95514,False
731289,San Francis Deli Grocery,San Francis Deli Grocery Inc,2915 Avenue P,11229,315,BKCB15,AC,False,True,2400,40.61194,-73.94447,False
731286,Ame Convenient & Deli Grocery,Ame Convenient & Deli Grocery Inc,5916 New Utrecht Ave ###,11219,312,BKCB12,AC,False,True,2200,40.62801,-73.99643,False
731251,Grand Freedom Market,Grand Freedom Market Corp,805 Grand Street,11211,301,BKCB1,AC,False,True,1300,40.71189,-73.94112,False
731242,First Stop Grocery #3,First Stop Grocery #3 Inc,1094 Hancock Street,11221,304,BKCB4,AC,False,True,1200,40.68932,-73.91404,False
731222,K&M Gourmet Deli Grocery,K&M Gourmet Deli Grocery Corp,146A Nassau Ave,11222,301,BKCB1,AC,False,True,900,40.72485,-73.94754,False
731213,Seven Star Express Deli,Seven Star Express Deli Inc,2481 Pitkin Ave,11208,305,BKCB5,AC,False,True,1800,40.67415,-73.88067,False
731201,Ar Convenience Store,Ar Convenience Store Inc,9257 4Th Ave,11209,310,BKCB10,A,False,False,1000,40.61698,-74.03074,False
731179,Josephines Feast,Bleu Indigo Inc,630 Flushing Ave Box #2 ##,11206,303,BKCB3,AC,False,True,300,40.69994,-73.94869,False
731163,Last Stop Deli,Kkisb Corp,100-06 4Th Ave,11209,306,BKCB6,AC,False,True,1500,40.68103,-73.9805,False
731153,Metro Parkslope Gourmet,Jimmys Deli Inc 1,239 9Th Street,11215,306,BKCB6,AC,False,True,1200,40.67045,-73.98894,False
731147,Lucky 7 Smoke Shop & Deli Ii,Lucky 7 Smoke Shop & Deli Ii Inc,2713 Avenue U,11229,315,BKCB15,AC,False,True,2400,40.60017,-73.94426,False
731100,Cm Seafood,Cm Seafood Inc,5802 8Th Avenue,11220,312,BKCB12,AC,False,True,2000,40.63654,-74.00844,False
731089,Secretz Seafood Plus,Secretz Llc,1997 Pacific St,11233,308,BKCB8,A,False,False,800,40.67614,-73.92217,False
731083,New Dhaka Grocery&Halal Meat,New Dhaka Grocery & Halal Meat Corp,510 Cresent Street,11208,305,BKCB5,AC,False,True,,40.67542,-73.87,False
731080,Marovato Italian Imports,Marovato Italian Imports,108 Dobbin Street,11222,301,BKCB1,A,False,False,231,40.72556,-73.95483,False
731043,Thunder Deli,Thunder Deli Corp,725 Nostrand Ave ####,11216,308,BKCB8,AC,False,True,1400,40.67235,-73.95027,False
731038,Deli Basket,Deli Basket Corp,1700 Sterling Place,11233,308,BKCB8,AC,False,True,1500,40.67104,-73.92279,False
731024,1690 Flatbush Foods 1,1690 Flatbush Foods 1 Corp,1690 Flatbush Ave,11210,318,BKCB18,AC,False,True,1000,40.62915,-73.94382,False
731014,Puerto Plata Fish Market,Puerto Plata Fish Market Inc,391 Arlington Ave,11208,305,BKCB5,AC,False,True,3000,40.68158,-73.87982,False
730998,Earth Basket,Yours Wholesome Food No 1 Inc,599 4Th Avenue,11215,307,BKCB7,AC,False,True,3000,40.66482,-73.99341,False
730978,Yeyo Food,Yeyo Food Corp,107 Ditmas Ave,11218,312,BKCB12,AC,False,True,2000,40.63558,-73.97768,False
730898,Livonia Express Grocery,Livonia Express Grocery Inc,618 Livonia Ave,11207,305,BKCB5,A,False,False,800,40.66469,-73.89443,False
730874,Walk In Deli,Walk In Deli Inc,87 Wyth Ave,11249,301,BKCB1,AC,False,True,800,40.72136,-73.95842,False
730861,Broadway Organic Deli,Broadway Organic Deli Inc,799 Broadway ######,11206,304,BKCB4,AC,False,True,,40.699918,-73.940089,True
730851,Los Paisanos De La 4Ta Avenida,Los Paisanos De La 4Ta Avenida Inc,5919 4Th Avenue Store 2,11220,307,BKCB7,AC,False,True,1200,40.64103,-74.01813,False
730809,Star Clarkson Deli Grocery,Star Clarkson Deli Grocery Corp,830 Clarkson Ave,11203,317,BKCB17,AC,False,True,,40.65662,-73.9307,False
730797,Fulton Finest Deli,Fulton Finest Deli Corp,887 Fulton Street,11238,302,BKCB2,AC,False,True,700,40.68366,-73.96775,False
730789,Mia'S Delicattessen,383 Dmb Food Corp,383 Hewes Street,11211,301,BKCB1,AC,False,True,2000,40.70824,-73.95141,False
730773,Target Store T3276,Target Corporation,6401 18Th Ave,11204,311,BKCB11,A,False,False,8000,40.61956,-73.98975,False
730734,Shengtai Jiayuan Grocery Store,Shengtai Jiayuan Grocery Store Inc,455 Kings Hwy,11223,311,BKCB11,A,False,False,1000,40.60427,-73.97291,False
730725,Lassen & Hennigs,L & H 177 Corp,177 Water Street ######,11201,302,BKCB2,AC,False,True,,40.703314,-73.987117,True
730713,Four Tech Service Station,Four Tech Service Station Inc,6401 4Th Avenue,11220,307,BKCB7,AC,False,True,300,40.63837,-74.02075,False
730709,Break Time Deli,Break Time Deli Corp,932 Thomas Boyland St,11212,316,BKCB16,AC,False,True,500,40.65764,-73.91057,False
730646,B&O Food Store,B&O Food Store Corp,2602 Avenue U. Ste 2,11229,315,BKCB15,AC,False,True,600,40.60003,-73.94553,False
730639,Karter'S Grocery & Deli,Karter'S Grocery & Deli Inc,350 Tompkins Ave Ste A,11216,303,BKCB3,AC,False,True,1200,40.68559,-73.94437,False
730633,Dollar General #19215,Dolgen New York Llc,2027 Utica Ave,11234,318,BKCB18,A,False,False,8000,40.62232,-73.92724,False
730619,New York Deli Grocry,New York Deli Grocry Corp Ii,504 Pennsylvania Ave,11207,305,BKCB5,AC,False,True,800,40.665,-73.89411,False
730616,7 Eleven Store #37066A,Zk 10504 Corporation,105-04 Flatlands Ave ######,11236,318,BKCB18,AC,False,True,2000,40.64322,-73.889496,True
730614,Cuevas Deli Food,Cuevas Deli Food Corp,940 Utica Ave,11203,317,BKCB17,A,False,False,2000,40.64998,-73.9302,False
730613,Patchen Gourmet Grill,Patchen Gourmet Grill Corp,139 Patchen Ave,11221,303,BKCB3,AC,False,True,1500,40.68682,-73.92684,False
730601,Dreamer Farmers Market,Dreamer Farmers Market Inc,167 Avenue U,11223,311,BKCB11,AC,False,True,2300,40.59646,-73.97809,False
730591,Srr Convenience Store,Srr Convenience Inc,315 Kings Hwy,11223,311,BKCB11,A,False,False,1200,40.605,-73.97873,False
730573,Dollar General # 19212,Dolgen New York Llc,112 E 98Th St #126,11212,316,BKCB16,A,False,False,2000,40.66396,-73.92176,False
730571,Dollar General # 19213,Dolgencorp Of New York Llc,1192 Myrtle Ave,11221,304,BKCB4,A,False,False,15000,40.69745,-73.93116,False
730568,Dollar General # 19216,Dolgencorp Of New York Llc,226 Mother Gaston Blvd,11233,316,BKCB16,A,False,False,,40.67361,-73.9084,False
730545,Dollar General #19217,Dolgen New York Llc,4118 Farragut Rd,11210,317,BKCB17,A,False,False,6400,40.63695,-73.93676,False
730524,Beerland,Beerland Inc,2568 West 2Nd Street,11223,313,BKCB13,AC,False,True,1000,40.58662,-73.97139,False
730471,Domimex Deli & Grocery,Domimex Corp,3724 13Th Avenue,11218,312,BKCB12,AC,False,True,800,40.64134,-73.98553,False
730465,Brownsville Market,Brownsville Market Corp,245 Riverdale Ave,11212,316,BKCB16,AC,False,True,800,40.66107,-73.90815,False
730462,Hot Bagels,Hot Bagels Inc,65 Lee Avenue,11211,301,BKCB1,ACH,False,True,900,40.70575,-73.95998,False
730459,Mckinley Deli And Grocery,Mckinley Deli And Grocery Corp,230 Mckinley Avenue,11208,305,BKCB5,AC,False,True,,40.68044,-73.8674,False
730458,Hasan Grocery,Hasan Grocery Inc,564 Coney Island Ave,11218,314,BKCB14,AC,False,True,1000,40.64351,-73.97001,False
730425,Hot Bagel & Deli,Church Ave Hot Bagel & Deli Inc,127 Church Ave,11218,312,BKCB12,ACH,False,True,1200,40.6432,-73.97849,False
730417,Life Deli & Grill,Life Deli & Grill Inc,815 4Th Avenue,11232,307,BKCB7,AC,False,True,1200,40.65834,-74.00014,False
730398,Quick Deli & Grill Corp,Quick Deli & Grill Corp,432 Kings Hwy,11223,311,BKCB11,AC,False,True,,40.6044,-73.97421,False
730397,8111 Flat,8111 Flat Inc,8111 Flatlands Ave ####,11236,318,BKCB18,A,False,False,1500,40.63618,-73.9122,False
730373,Lucky 7 Deli,Lucky 7 Deli Corp 1,2062 Flatbush Ave,11234,318,BKCB18,AC,False,True,2000,40.61995,-73.93397,False
730365,Flatland Gas Mart,Flat Gas & Mart Inc,7702 Flatlands Ave,11236,318,BKCB18,AC,False,True,1000,40.63427,-73.91519,False
730299,La Espiga Real Panaderia Deli,La Espiga Real Panaderia Deli Inc,5717 5Th Ave,11220,307,BKCB7,ABC,True,True,1800,40.64085,-74.01475,False
